Numero : 43	Lmin : 5.0	Lmax : 5.176	Hmin : 611.741	Hmax : 613.081	Cumul_Haut : 471.051	Cumul_Bas : 655.0	Angle_Haut/Gauche : 15.0
Numero : 45	Lmin : 5.098	Lmax : 5.176	Hmin : 356.907	Hmax : 357.252	Cumul_Haut : 579.755	Angle_Bas/Droite : 11.25	Angle_Haut/Gauche : 15.0
Numero : 46	Largeur : 5.0	Hauteur : 140.0	Cumul_Bas : 760.0
Numero : 48	Lmin : 5.098	Lmax : 5.176	Hmin : 361.049	Hmax : 361.394	Cumul_Haut : 641.871	Angle_Bas/Droite : 11.25	Angle_Haut/Gauche : 15.0
Numero : 49	Largeur : 5.0	Hauteur : 140.0	Cumul_Bas : 820.0
Numero : 51	Lmin : 5.098	Lmax : 5.176	Hmin : 365.191	Hmax : 365.536	Cumul_Haut : 703.988	Angle_Bas/Droite : 11.25	Angle_Haut/Gauche : 15.0
Numero : 52	Largeur : 5.0	Hauteur : 140.0	Cumul_Bas : 880.0
Numero : 54	Lmin : 5.098	Lmax : 5.176	Hmin : 369.333	Hmax : 369.678	Cumul_Haut : 766.104	Angle_Bas/Droite : 11.25	Angle_Haut/Gauche : 15.0
Numero : 55	Largeur : 5.0	Hauteur : 140.0	Cumul_Bas : 940.0
Numero : 57	Lmin : 5.098	Lmax : 5.176	Hmin : 373.476	Hmax : 373.821	Cumul_Haut : 828.221	Angle_Bas/Droite : 11.25	Angle_Haut/Gauche : 15.0
Numero : 58	Largeur : 5.0	Hauteur : 140.0	Cumul_Bas : 1000.0
Numero : 60	Lmin : 5.098	Lmax : 5.176	Hmin : 377.618	Hmax : 377.963	Cumul_Haut : 890.337	Angle_Bas/Droite : 11.25	Angle_Haut/Gauche : 15.0
Numero : 61	Largeur : 5.0	Hauteur : 140.0	Cumul_Bas : 1060.0
Numero : 63	Lmin : 5.098	Lmax : 5.176	Hmin : 381.587	Hmax : 381.932	Cumul_Haut : 949.866	Angle_Bas/Droite : 11.25	Angle_Haut/Gauche : 15.0
Numero : 64	Largeur : 5.0	Hauteur : 140.0	Cumul_Bas : 1117.5
Numero : 65	Lmin : 5.0	Lmax : 5.176	Hmin : 734.997	Hmax : 736.337	Cumul_Haut : 1118.098	Cumul_Bas : 1280.0	Angle_Haut/Gauche : 15.0
Numero : 66	Lmin : 5.0	Lmax : 5.176	Hmin : 718.92	Hmax : 720.26	Cumul_Haut : 1180.215	Cumul_Bas : 1340.0	Angle_Haut/Gauche : 15.0
Numero : 67	Lmin : 5.0	Lmax : 5.176	Hmin : 702.843	Hmax : 704.183	Cumul_Haut : 1242.332	Cumul_Bas : 1400.0	Angle_Haut/Gauche : 15.0
Numero : 68	Lmin : 5.0	Lmax : 5.176	Hmin : 686.766	Hmax : 688.106	Cumul_Haut : 1304.448	Cumul_Bas : 1460.0	Angle_Haut/Gauche : 15.0
Numero : 69	Lmin : 5.0	Lmax : 5.176	Hmin : 670.689	Hmax : 672.029	Cumul_Haut : 1366.565	Cumul_Bas : 1520.0	Angle_Haut/Gauche : 15.0
Numero : 70	Lmin : 5.0	Lmax : 5.176	Hmin : 654.612	Hmax : 655.952	Cumul_Haut : 1428.681	Cumul_Bas : 1580.0	Angle_Haut/Gauche : 15.0
Numero : 71	Lmin : 5.0	Lmax : 5.176	Hmin : 638.535	Hmax : 639.875	Cumul_Haut : 1490.798	Cumul_Bas : 1640.0	Angle_Haut/Gauche : 15.0
Numero : 72	Lmin : 5.0	Lmax : 5.176	Hmin : 622.458	Hmax : 623.798	Cumul_Haut : 1552.914	Cumul_Bas : 1700.0	Angle_Haut/Gauche : 15.0
Numero : 73	Lmin : 5.0	Lmax : 5.176	Hmin : 606.381	Hmax : 607.721	Cumul_Haut : 1615.031	Cumul_Bas : 1760.0	Angle_Haut/Gauche : 15.0
Numero : 74	Lmin : 5.0	Lmax : 5.176	Hmin : 590.304	Hmax : 591.644	Cumul_Haut : 1677.147	Cumul_Bas : 1820.0	Angle_Haut/Gauche : 15.0
Numero : 75	Lmin : 5.0	Lmax : 5.176	Hmin : 574.227	Hmax : 575.567	Cumul_Haut : 1739.264	Cumul_Bas : 1880.0	Angle_Haut/Gauche : 15.0
Numero : 76	Lmin : 5.0	Lmax : 5.176	Hmin : 558.15	Hmax : 559.49	Cumul_Haut : 1801.38	Cumul_Bas : 1940.0	Angle_Haut/Gauche : 15.0
Numero : 77	Lmin : 5.0	Lmax : 5.176	Hmin : 542.073	Hmax : 543.413	Cumul_Haut : 1863.497	Cumul_Bas : 2000.0	Angle_Haut/Gauche : 15.0
Numero : 78	Lmin : 5.0	Lmax : 5.176	Hmin : 525.997	Hmax : 527.337	Cumul_Haut : 1925.614	Cumul_Bas : 2060.0	Angle_Haut/Gauche : 15.0
Numero : 79	Lmin : 5.0	Lmax : 5.176	Hmin : 509.92	Hmax : 511.26	Cumul_Haut : 1987.73	Cumul_Bas : 2120.0	Angle_Haut/Gauche : 15.0
Numero : 80	Lmin : 5.0	Lmax : 5.176	Hmin : 499.871	Hmax : 501.211	Cumul_Haut : 2026.553	Cumul_Bas : 2157.5	Angle_Haut/Gauche : 15.0
